Date,Open,High,Low,Close,Adj Close,Volume
2019-03-22,39.070000,39.560001,36.639999,36.759998,36.759998,14251900
2019-03-25,36.590000,37.650002,36.070000,37.290001,37.290001,3705400
2019-03-26,37.650002,38.470001,37.630001,38.310001,38.310001,2528900
2019-03-27,38.169998,38.290001,36.189999,37.040001,37.040001,5748000
2019-03-28,37.150002,37.959999,36.939999,37.740002,37.740002,1747000
2019-03-29,38.090000,38.549999,37.820000,38.119999,38.119999,4444800
2019-04-01,38.070000,38.070000,37.080002,37.750000,37.750000,2055400
2019-04-02,37.919998,38.400002,37.490002,38.279999,38.279999,1374800
2019-04-03,38.450001,39.119999,38.119999,38.869999,38.869999,2118100
2019-04-04,38.860001,38.970001,36.880001,37.380001,37.380001,2513300
2019-04-05,37.549999,37.799999,36.840000,37.020000,37.020000,1544200
2019-04-08,37.119999,37.529999,36.810001,37.259998,37.259998,1019900
2019-04-09,37.220001,37.689999,36.880001,36.980000,36.980000,1415600
2019-04-10,36.910000,37.320000,36.779999,37.279999,37.279999,1575500
2019-04-11,37.509998,37.820000,37.340000,37.610001,37.610001,1286900
2019-04-12,37.639999,37.849998,37.060001,37.320000,37.320000,839200
2019-04-15,37.430000,38.419998,37.369999,38.230000,38.230000,1582800
2019-04-16,38.070000,39.020000,37.970001,38.189999,38.189999,1837400
2019-04-17,38.189999,38.389999,37.299999,37.639999,37.639999,2101000
2019-04-18,37.610001,37.880001,36.919998,37.799999,37.799999,945400
2019-04-22,37.590000,38.349998,37.099998,38.130001,38.130001,1164700
2019-04-23,38.189999,38.959999,38.049999,38.900002,38.900002,1242300
2019-04-24,39.000000,39.139999,38.709999,38.980000,38.980000,1411800
2019-04-25,38.830002,39.230000,38.500000,39.150002,39.150002,1515300
2019-04-26,39.209999,40.299999,38.869999,40.080002,40.080002,2660400
2019-04-29,40.259998,40.270000,39.169998,39.709999,39.709999,3237600
2019-04-30,38.099998,39.470001,35.650002,35.650002,35.650002,6432800
2019-05-01,35.869999,36.139999,34.700001,34.740002,34.740002,5013800
2019-05-02,34.880001,35.919998,34.529999,35.869999,35.869999,2826300
2019-05-03,36.160000,37.950001,35.860001,37.320000,37.320000,3505900
2019-05-06,36.060001,37.230000,35.700001,37.110001,37.110001,1616100
2019-05-07,36.830002,37.450001,36.029999,36.459999,36.459999,1779900
2019-05-08,36.240002,36.619999,35.709999,36.349998,36.349998,763500
2019-05-09,36.029999,36.500000,35.480000,36.279999,36.279999,992600
2019-05-10,36.200001,36.820000,35.520000,36.700001,36.700001,1630900
2019-05-13,35.820000,36.250000,34.860001,34.910000,34.910000,1554100
2019-05-14,35.060001,36.110001,35.060001,35.770000,35.770000,1362100
2019-05-15,35.360001,36.709999,35.360001,36.450001,36.450001,1043300
2019-05-16,36.520000,37.599998,36.520000,37.220001,37.220001,2222200
2019-05-17,36.820000,37.849998,36.680000,37.450001,37.450001,1569500
2019-05-20,36.830002,36.930000,36.209999,36.820000,36.820000,1129300
2019-05-21,37.139999,38.040001,36.939999,37.340000,37.340000,1459500
2019-05-22,37.209999,37.470001,36.820000,37.240002,37.240002,821500
2019-05-23,36.820000,36.990002,35.490002,36.049999,36.049999,1375700
2019-05-24,36.529999,37.060001,36.340000,36.740002,36.740002,757000
2019-05-28,36.619999,37.209999,36.450001,36.880001,36.880001,1907400
2019-05-29,36.680000,36.709999,35.790001,36.099998,36.099998,1444900
2019-05-30,36.139999,37.849998,36.139999,37.849998,37.849998,1419900
2019-05-31,37.299999,37.799999,36.930000,37.459999,37.459999,1100300
2019-06-03,37.349998,37.349998,35.520000,35.950001,35.950001,1294400
2019-06-04,36.259998,36.980000,36.000000,36.970001,36.970001,1886200
2019-06-05,37.099998,37.599998,36.669998,37.580002,37.580002,1494300
2019-06-06,38.000000,39.720001,37.599998,39.599998,39.599998,1822500
2019-06-07,39.830002,39.980000,39.009998,39.380001,39.380001,1194700
2019-06-10,39.830002,40.160000,39.020000,39.099998,39.099998,1110300
2019-06-11,39.200001,39.630001,37.820000,38.509998,38.509998,1430800
2019-06-12,38.400002,39.060001,38.139999,38.849998,38.849998,735900
2019-06-13,38.980000,39.490002,38.730000,38.840000,38.840000,722400
2019-06-14,38.650002,39.220001,38.490002,38.990002,38.990002,702800
2019-06-17,39.090000,39.980000,39.070000,39.560001,39.560001,847400
2019-06-18,39.919998,40.560001,39.549999,39.610001,39.610001,1062200
2019-06-19,39.709999,39.919998,38.970001,39.900002,39.900002,1352500
2019-06-20,40.349998,40.639999,39.419998,39.950001,39.950001,1248200
2019-06-21,39.740002,39.950001,39.180000,39.299999,39.299999,801300
2019-06-24,39.330002,39.650002,38.380001,38.509998,38.509998,782800
2019-06-25,38.520000,38.770000,36.540001,36.590000,36.590000,1564000
2019-06-26,36.740002,37.450001,36.540001,36.900002,36.900002,830000
2019-06-27,37.009998,38.310001,37.009998,38.200001,38.200001,1299600
2019-06-28,38.209999,38.880001,38.180000,38.590000,38.590000,2681600
2019-07-01,39.430000,39.849998,39.070000,39.400002,39.400002,1667500
2019-07-02,39.400002,39.990002,39.130001,39.980000,39.980000,871600
2019-07-03,39.990002,40.700001,39.799999,40.430000,40.430000,782900
2019-07-05,40.209999,40.560001,39.490002,40.549999,40.549999,595900
2019-07-08,40.570000,44.450001,40.540001,42.790001,42.790001,4383000
2019-07-09,42.779999,43.080002,41.910000,42.869999,42.869999,1950500
2019-07-10,43.230000,44.400002,43.150002,43.619999,43.619999,2008300
2019-07-11,43.900002,44.830002,43.759998,44.730000,44.730000,2967200
2019-07-12,44.740002,44.849998,43.950001,44.259998,44.259998,1002200
2019-07-15,44.349998,44.980000,43.790001,44.980000,44.980000,1574500
2019-07-16,44.980000,45.189999,44.369999,44.720001,44.720001,1535300
2019-07-17,44.660000,44.660000,43.560001,43.790001,43.790001,1509900
2019-07-18,43.750000,43.939999,43.310001,43.790001,43.790001,1378400
2019-07-19,43.849998,44.189999,43.310001,43.330002,43.330002,1014100
2019-07-22,43.259998,43.360001,42.590000,42.849998,42.849998,1559400
2019-07-23,43.189999,43.189999,42.169998,42.630001,42.630001,1087700
2019-07-24,42.439999,43.549999,42.189999,43.509998,43.509998,947200
2019-07-25,43.509998,43.599998,42.740002,42.770000,42.770000,865000
2019-07-26,43.169998,43.799999,42.970001,43.480000,43.480000,903400
2019-07-29,43.480000,43.590000,41.169998,42.029999,42.029999,3953500
2019-07-30,44.189999,48.220001,43.020000,45.770000,45.770000,5706200
2019-07-31,45.880001,46.040001,44.340000,44.919998,44.919998,2254600
2019-08-01,44.759998,45.740002,44.360001,45.029999,45.029999,1430400
2019-08-02,44.750000,45.220001,43.869999,44.759998,44.759998,1010400
2019-08-05,43.770000,43.770000,42.169998,43.119999,43.119999,1422900
2019-08-06,43.200001,43.610001,42.189999,43.500000,43.500000,1048600
2019-08-07,43.000000,43.709999,42.540001,43.459999,43.459999,980600
2019-08-08,44.150002,45.540001,44.000000,44.990002,44.990002,970600
2019-08-09,44.959999,45.009998,43.419998,43.680000,43.680000,1268700
2019-08-12,43.320000,43.450001,41.139999,41.480000,41.480000,2065400
2019-08-13,41.500000,42.139999,41.270000,41.720001,41.720001,1644100
2019-08-14,41.009998,41.009998,39.049999,39.599998,39.599998,1948100
2019-08-15,39.669998,40.110001,39.060001,39.540001,39.540001,1770900
2019-08-16,39.889999,40.580002,39.599998,40.459999,40.459999,1394400
2019-08-19,41.410000,41.869999,40.849998,40.970001,40.970001,1586900
2019-08-20,40.689999,41.060001,40.410000,40.419998,40.419998,1433200
2019-08-21,40.980000,41.230000,40.580002,40.970001,40.970001,1083100
2019-08-22,41.110001,41.160000,40.049999,40.860001,40.860001,1285500
2019-08-23,40.720001,41.189999,39.779999,40.049999,40.049999,1181100
2019-08-26,40.480000,40.669998,39.840000,40.419998,40.419998,981000
2019-08-27,40.790001,41.020000,39.799999,39.910000,39.910000,988400
2019-08-28,39.680000,40.369999,39.240002,40.169998,40.169998,1112300
2019-08-29,40.669998,41.110001,40.180000,40.450001,40.450001,3081200
2019-08-30,40.330002,40.330002,39.290001,39.639999,39.639999,2258700
