Date,Open,High,Low,Close,Adj Close,Volume
2018-10-19,52.650002,55.500000,50.750000,52.759998,52.759998,14758100
2018-10-22,52.130001,56.730000,51.970001,53.380001,53.380001,11430600
2018-10-23,60.080002,62.680000,54.880001,56.320000,56.320000,15337000
2018-10-24,55.840000,64.779999,55.380001,63.980000,63.980000,18226600
2018-10-25,62.080002,64.919998,59.110001,60.930000,60.930000,12202200
2018-10-26,67.099998,70.269997,63.000000,66.550003,66.550003,17237600
2018-10-29,62.900002,71.589996,61.230000,66.800003,66.800003,13441300
2018-10-30,67.580002,68.550003,62.900002,63.320000,63.320000,9984500
2018-10-31,61.209999,62.750000,58.660000,60.230000,60.230000,7938400
2018-11-01,60.430000,61.970001,57.169998,57.470001,57.470001,7053200
2018-11-02,56.009998,61.270000,54.610001,57.709999,57.709999,10216100
2018-11-05,58.169998,58.790001,56.160000,57.150002,57.150002,4234700
2018-11-06,57.150002,57.349998,54.259998,54.299999,54.299999,4141700
2018-11-07,51.259998,51.389999,48.349998,48.470001,48.470001,5641600
2018-11-08,48.419998,49.049999,46.200001,47.900002,47.900002,5113100
2018-11-09,49.180000,52.090000,48.650002,49.990002,49.990002,8773800
2018-11-12,50.180000,56.740002,49.900002,56.099998,56.099998,11020400
2018-11-13,56.200001,59.189999,54.540001,56.889999,56.889999,12656300
2018-11-14,55.070000,61.500000,54.939999,59.009998,59.009998,10303300
2018-11-15,60.700001,62.900002,57.529999,58.139999,58.139999,9031900
2018-11-16,59.660000,60.400002,53.779999,54.119999,54.119999,6918900
2018-11-19,54.139999,59.380001,53.459999,58.930000,58.930000,7532100
2018-11-20,64.269997,66.150002,62.360001,63.840000,63.840000,9732600
2018-11-21,61.700001,62.930000,60.299999,61.490002,61.490002,4147400
2018-11-23,63.340000,64.029999,61.340000,62.279999,62.279999,2418400
2018-11-26,60.189999,60.279999,56.930000,57.020000,57.020000,4452900
2018-11-27,57.939999,58.759998,55.049999,55.380001,55.380001,4576700
2018-11-28,54.180000,56.189999,52.200001,52.910000,52.910000,4658700
2018-11-29,54.279999,57.380001,53.250000,54.549999,54.549999,4922800
2018-11-30,55.040001,55.400002,51.650002,52.230000,52.230000,3707600
2018-12-03,46.509998,48.820000,46.169998,47.799999,47.799999,6081700
2018-12-04,48.500000,58.509998,47.080002,56.980000,56.980000,12062700
2018-12-06,63.910000,68.500000,58.619999,58.869999,58.869999,12791500
2018-12-07,59.389999,67.000000,57.369999,65.360001,65.360001,11664700
2018-12-10,65.639999,70.500000,63.759998,65.160004,65.160004,9116900
2018-12-11,61.630001,67.800003,61.270000,64.489998,64.489998,8257700
2018-12-12,61.720001,63.869999,60.610001,63.709999,63.709999,6343500
2018-12-13,62.250000,64.459999,61.169998,62.240002,62.240002,5974200
2018-12-14,64.379997,66.690002,63.220001,65.870003,65.870003,6647300
2018-12-17,66.849998,72.940002,65.419998,71.070000,71.070000,9025200
2018-12-18,68.849998,74.379997,68.739998,71.709999,71.709999,6928300
2018-12-19,71.320000,74.290001,66.000000,70.809998,70.809998,10481000
2018-12-20,73.720001,79.870003,71.809998,76.720001,76.720001,14395400
2018-12-21,76.519997,83.769997,74.839996,82.589996,82.589996,13693600
2018-12-24,83.730003,88.430000,83.110001,88.080002,88.080002,8034900
2018-12-26,87.660004,90.900002,81.010002,81.489998,81.489998,9744000
2018-12-27,88.779999,94.949997,85.550003,86.529999,86.529999,10007500
2018-12-28,86.750000,90.660004,83.599998,86.639999,86.639999,7922400
2018-12-31,83.080002,84.680000,81.500000,81.730003,81.730003,6485000
2019-01-02,86.000000,86.480003,77.430000,77.919998,77.919998,7529100
2019-01-03,80.309998,85.959999,79.900002,83.300003,83.300003,8793400
2019-01-04,78.250000,79.209999,73.180000,73.540001,73.540001,7688100
2019-01-07,72.400002,74.099998,69.589996,70.949997,70.949997,4348500
2019-01-08,69.139999,72.750000,68.480003,68.800003,68.800003,5546000
2019-01-09,67.919998,68.750000,65.139999,66.519997,66.519997,6650500
2019-01-10,68.099998,69.419998,65.330002,65.419998,65.419998,5589500
2019-01-11,66.860001,67.029999,62.049999,62.049999,62.049999,4783000
2019-01-14,64.699997,64.820000,60.970001,62.360001,62.360001,3895200
2019-01-15,61.980000,61.980000,58.119999,58.259998,58.259998,4531800
2019-01-16,57.410000,59.950001,57.029999,59.840000,59.840000,4991200
2019-01-17,60.619999,60.740002,57.650002,58.970001,58.970001,4753200
2019-01-18,56.500000,57.849998,55.160000,56.849998,56.849998,5500700
2019-01-22,57.840000,65.599998,57.580002,64.500000,64.500000,9261700
2019-01-23,62.660000,69.519997,62.520000,63.500000,63.500000,11456400
2019-01-24,63.799999,65.050003,60.150002,60.459999,60.459999,8107600
2019-01-25,58.340000,58.980000,56.669998,56.970001,56.970001,7089700
2019-01-28,60.119999,63.279999,59.980000,60.610001,60.610001,9467900
2019-01-29,59.369999,61.689999,58.669998,60.139999,60.139999,8009100
2019-01-30,58.860001,60.349998,56.119999,56.279999,56.279999,7678200
2019-01-31,56.130001,56.139999,52.759998,52.889999,52.889999,6247600
2019-02-01,52.580002,53.240002,51.549999,52.029999,52.029999,6744400
2019-02-04,51.669998,52.220001,49.200001,49.540001,49.540001,4931000
2019-02-05,48.939999,49.520000,47.279999,49.009998,49.009998,6897500
2019-02-06,48.450001,49.389999,47.619999,48.450001,48.450001,5501100
2019-02-07,50.750000,53.959999,49.630001,50.930000,50.930000,10855600
2019-02-08,52.720001,53.470001,49.959999,50.000000,50.000000,7553500
2019-02-11,49.040001,50.369999,48.500000,49.270000,49.270000,5588400
2019-02-12,47.500000,48.389999,47.029999,47.939999,47.939999,5603500
2019-02-13,47.360001,48.529999,47.000000,47.689999,47.689999,6315800
2019-02-14,49.410000,50.680000,47.639999,48.860001,48.860001,9479700
2019-02-15,47.549999,48.099998,46.349998,46.490002,46.490002,6614600
2019-02-19,47.730000,47.889999,45.700001,46.529999,46.529999,5541500
2019-02-20,46.060001,46.139999,43.790001,43.919998,43.919998,11210500
2019-02-21,44.119999,45.700001,42.950001,44.619999,44.619999,9841900
2019-02-22,43.540001,43.740002,42.000000,42.130001,42.130001,7698200
2019-02-25,40.560001,43.320000,40.000000,43.240002,43.240002,7959400
2019-02-26,44.189999,44.630001,42.759998,43.799999,43.799999,6171200
2019-02-27,44.480000,46.259998,43.340000,43.900002,43.900002,7495300
2019-02-28,44.000000,44.130001,42.599998,43.740002,43.740002,6499600
2019-03-01,42.160000,43.360001,40.830002,40.880001,40.880001,8808400
2019-03-04,40.099998,45.580002,39.380001,42.380001,42.380001,16626900
2019-03-05,42.090000,43.700001,41.889999,42.669998,42.669998,6809500
2019-03-06,42.650002,44.990002,42.650002,44.470001,44.470001,11296100
2019-03-07,45.349998,48.490002,45.270000,47.090000,47.090000,15701100
2019-03-08,49.380001,50.500000,47.500000,47.540001,47.540001,13160400
2019-03-11,46.200001,46.220001,42.200001,42.400002,42.400002,7293900
2019-03-12,41.740002,42.060001,40.560001,40.580002,40.580002,5940400
2019-03-13,40.230000,40.570000,39.459999,39.970001,39.970001,7972600
2019-03-14,39.990002,40.139999,38.810001,39.000000,39.000000,8221000
2019-03-15,38.669998,38.889999,37.130001,37.790001,37.790001,7561600
2019-03-18,38.310001,39.189999,37.529999,37.980000,37.980000,8402600
2019-03-19,37.070000,39.299999,36.919998,38.439999,38.439999,12904100
2019-03-20,38.419998,39.700001,37.160000,38.959999,38.959999,12055400
2019-03-21,39.779999,39.849998,37.529999,38.139999,38.139999,7619900
2019-03-22,39.419998,45.180000,38.820000,44.790001,44.790001,28435800
2019-03-25,44.700001,46.709999,43.470001,44.869999,44.869999,17202600
2019-03-26,42.299999,43.020000,40.900002,41.299999,41.299999,10675300
2019-03-27,41.110001,44.750000,40.709999,42.180000,42.180000,13367900
2019-03-28,41.779999,42.660000,40.660000,40.840000,40.840000,9264300
2019-03-29,39.720001,40.040001,38.750000,38.900002,38.900002,9023600
2019-04-01,38.360001,38.779999,37.709999,37.849998,37.849998,7120200
2019-04-02,38.049999,38.389999,37.509998,37.720001,37.720001,5775900
2019-04-03,36.779999,38.959999,36.680000,38.110001,38.110001,8670200
2019-04-04,37.810001,38.570000,37.200001,37.630001,37.630001,8454900
2019-04-05,36.930000,37.270000,36.400002,36.430000,36.430000,7525300
2019-04-08,36.619999,36.970001,36.049999,36.169998,36.169998,6283300
2019-04-09,36.970001,38.410000,36.580002,38.070000,38.070000,9643300
2019-04-10,37.540001,38.000000,36.430000,36.540001,36.540001,6928900
2019-04-11,35.759998,36.139999,35.259998,35.400002,35.400002,6898600
2019-04-12,34.270000,34.400002,32.830002,32.970001,32.970001,9047500
2019-04-15,32.200001,34.299999,32.150002,32.330002,32.330002,8012200
2019-04-16,32.049999,32.330002,31.450001,31.980000,31.980000,6795700
2019-04-17,31.139999,33.160000,31.120001,32.270000,32.270000,8714900
2019-04-18,32.240002,33.119999,31.480000,31.559999,31.559999,8507600
2019-04-22,32.099998,32.439999,31.049999,31.080000,31.080000,5511000
2019-04-23,30.820000,31.059999,30.379999,30.750000,30.750000,5237100
2019-04-24,30.750000,31.860001,30.670000,31.799999,31.799999,7337100
2019-04-25,32.369999,34.189999,31.809999,32.700001,32.700001,10545300
2019-04-26,32.310001,33.060001,31.080000,31.080000,31.080000,7538300
2019-04-29,31.450001,31.879999,31.010000,31.820000,31.820000,4331300
2019-04-30,31.700001,33.180000,31.510000,31.790001,31.790001,7687300
2019-05-01,31.320000,33.630001,31.030001,33.590000,33.590000,8844700
2019-05-02,33.130001,35.700001,32.880001,33.709999,33.709999,15878500
2019-05-03,32.389999,32.480000,31.070000,31.340000,31.340000,8295900
2019-05-06,36.000000,36.470001,33.580002,33.880001,33.880001,18332500
2019-05-07,36.869999,43.880001,36.410000,42.320000,42.320000,36788300
2019-05-08,41.840000,43.040001,39.169998,41.290001,41.290001,18206200
2019-05-09,44.669998,46.540001,40.849998,41.130001,41.130001,22835300
2019-05-10,41.689999,43.189999,36.360001,36.439999,36.439999,19154700
2019-05-13,43.180000,44.799999,41.360001,44.250000,44.250000,18953000
2019-05-14,41.980000,42.400002,39.930000,40.799999,40.799999,12007400
2019-05-15,42.549999,42.930000,38.049999,38.259998,38.259998,10236900
2019-05-16,37.799999,37.799999,35.369999,35.930000,35.930000,10252900
2019-05-17,37.959999,37.980000,35.119999,36.540001,36.540001,19050200
2019-05-20,38.020000,39.029999,36.330002,37.369999,37.369999,16532800
2019-05-21,35.529999,35.599998,34.369999,34.610001,34.610001,9952000
2019-05-22,34.750000,34.889999,33.520000,33.990002,33.990002,8419100
2019-05-23,35.980000,38.290001,35.950001,37.349998,37.349998,19395500
2019-05-24,35.799999,36.980000,35.240002,36.240002,36.240002,9304000
2019-05-28,35.790001,37.830002,34.970001,37.820000,37.820000,9342000
2019-05-29,39.040001,39.990002,37.980000,38.810001,38.810001,13730100
2019-05-30,37.630001,39.029999,37.009998,37.810001,37.810001,8925900
2019-05-31,40.619999,40.970001,39.070000,40.139999,40.139999,14044400
2019-06-03,39.939999,42.020000,38.880001,40.560001,40.560001,14078000
2019-06-04,38.900002,39.689999,37.250000,37.380001,37.380001,9860100
2019-06-05,36.830002,37.880001,35.939999,36.130001,36.130001,8916100
2019-06-06,35.880001,36.369999,34.880001,35.090000,35.090000,7765600
2019-06-07,34.880001,35.630001,34.570000,35.430000,35.430000,7551300
2019-06-10,34.750000,35.750000,34.590000,34.980000,34.980000,5914300
2019-06-11,34.119999,35.880001,34.009998,35.060001,35.060001,7362800
2019-06-12,35.540001,35.889999,34.700001,34.830002,34.830002,6432200
2019-06-13,34.299999,35.119999,34.029999,34.560001,34.560001,5739900
2019-06-14,34.910000,35.400002,33.950001,34.080002,34.080002,5714400
2019-06-17,33.980000,34.110001,33.230000,33.500000,33.500000,4339700
2019-06-18,32.740002,33.369999,32.209999,33.110001,33.110001,7353300
2019-06-19,32.660000,33.250000,31.330000,31.360001,31.360001,10438100
2019-06-20,30.570000,33.000000,30.230000,31.629999,31.629999,10342900
2019-06-21,31.980000,32.880001,31.350000,32.650002,32.650002,6495400
2019-06-24,32.209999,32.500000,31.820000,32.130001,32.130001,4919700
2019-06-25,32.259998,33.689999,32.240002,33.470001,33.470001,9091500
2019-06-26,32.500000,33.439999,32.230000,32.990002,32.990002,6550900
2019-06-27,32.650002,32.980000,31.879999,32.189999,32.189999,6170600
2019-06-28,31.770000,32.049999,31.260000,31.490000,31.490000,5342100
2019-07-01,28.920000,29.830000,28.700001,28.910000,28.910000,9164400
2019-07-02,28.930000,29.010000,27.230000,27.299999,27.299999,8789300
2019-07-03,27.430000,27.690001,26.920000,27.000000,27.000000,3901800
2019-07-05,27.930000,29.090000,27.030001,27.150000,27.150000,9263200
2019-07-08,28.160000,28.690001,27.719999,28.330000,28.330000,8098700
2019-07-09,29.440001,29.500000,28.270000,28.420000,28.420000,5671200
2019-07-10,27.770000,27.870001,27.010000,27.110001,27.110001,8758200
2019-07-11,26.600000,27.180000,26.180000,26.450001,26.450001,10384200
2019-07-12,26.170000,26.459999,25.700001,25.760000,25.760000,7022300
2019-07-15,25.600000,26.030001,25.440001,25.670000,25.670000,6385200
2019-07-16,25.459999,26.000000,24.950001,25.820000,25.820000,10262400
2019-07-17,25.430000,26.660000,25.190001,26.660000,26.660000,10791000
2019-07-18,26.750000,27.330000,25.639999,26.360001,26.360001,10128800
2019-07-19,25.639999,26.830000,25.430000,26.750000,26.750000,11466500
2019-07-22,26.670000,26.910000,25.660000,26.000000,26.000000,8548100
2019-07-23,25.280001,25.870001,24.530001,24.590000,24.590000,8490700
2019-07-24,24.969999,24.990000,23.430000,23.629999,23.629999,9250700
2019-07-25,23.900000,25.350000,23.870001,24.639999,24.639999,12562600
2019-07-26,24.080000,24.100000,23.490000,23.780001,23.780001,7354900
2019-07-29,23.770000,24.370001,23.700001,24.030001,24.030001,8431500
2019-07-30,24.809999,25.120001,24.260000,24.930000,24.930000,11481800
2019-07-31,24.889999,28.290001,24.230000,26.990000,26.990000,24210300
2019-08-01,27.010000,31.420000,25.209999,30.120001,30.120001,42139900
2019-08-02,30.219999,32.419998,29.910000,30.600000,30.600000,29314500
2019-08-05,33.950001,37.630001,33.500000,37.009998,37.009998,31740900
2019-08-06,34.910000,37.660000,33.500000,33.500000,33.500000,25476200
2019-08-07,37.160000,38.389999,33.549999,33.830002,33.830002,26449900
2019-08-08,32.790001,33.439999,30.580000,30.799999,30.799999,15080900
2019-08-09,31.610001,33.430000,31.139999,32.470001,32.470001,17214400
2019-08-12,33.340000,36.180000,33.060001,35.990002,35.990002,13816700
2019-08-13,36.730000,36.919998,31.950001,31.990000,31.990000,14297000
2019-08-14,35.290001,38.660000,34.279999,38.580002,38.580002,22687400
2019-08-15,37.150002,39.669998,36.610001,37.230000,37.230000,17694700
2019-08-16,36.139999,36.139999,33.950001,34.139999,34.139999,10681900
2019-08-19,31.980000,32.169998,30.180000,30.379999,30.379999,11884600
2019-08-20,30.639999,31.750000,30.379999,31.500000,31.500000,9632900
2019-08-21,29.490000,29.879999,29.000000,29.100000,29.100000,10937600
2019-08-22,28.870001,31.040001,28.690001,29.770000,29.770000,13214300
2019-08-23,31.260000,36.290001,29.360001,35.320000,35.320000,35353200
2019-08-26,32.889999,35.500000,32.830002,34.000000,34.000000,12983300
2019-08-27,33.060001,36.250000,32.919998,34.869999,34.869999,15273600
2019-08-28,36.060001,36.930000,33.700001,33.759998,33.759998,12259300
2019-08-29,32.230000,32.700001,31.129999,31.670000,31.670000,11648200
2019-08-30,30.700001,32.990002,30.680000,31.750000,31.750000,12755100
